Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
16,Shake Milton,27,4,0,15.8,2.8,6.5,0.423,0.8,2.3,0.333,2.0,4.3,0.471,0.481,0.5,0.8,0.667,1.8,2.8,4.5,1.5,0.5,0.3,0.8,0.8,6.8
17,Danilo Gallinari,35,6,0,15.0,2.0,3.7,0.545,1.2,2.0,0.583,0.8,1.7,0.5,0.705,3.5,4.0,0.875,0.3,2.0,2.3,2.0,0.3,0.3,0.2,1.5,8.7
18,Troy Brown Jr.,24,5,0,14.8,1.8,4.8,0.375,1.0,3.0,0.333,0.8,1.8,0.444,0.479,0.4,0.4,1.0,0.4,2.8,3.2,1.2,0.2,0.0,0.6,1.0,5.0
19,James Wiseman,22,37,0,14.3,2.6,3.9,0.664,0.0,0.1,0.0,2.6,3.8,0.674,0.664,0.8,1.4,0.62,1.5,2.5,4.0,0.7,0.1,0.6,0.8,2.1,6.0
20,Mike Muscala,32,13,4,13.2,1.2,3.4,0.341,1.0,2.6,0.382,0.2,0.8,0.2,0.489,0.2,0.3,0.5,0.8,1.5,2.2,0.8,0.2,0.4,0.2,1.0,3.5
21,Monte Morris,28,6,0,11.3,2.0,5.5,0.364,0.3,1.8,0.182,1.7,3.7,0.455,0.394,0.2,0.3,0.5,0.3,1.7,2.0,1.3,0.2,0.2,0.3,0.2,4.5
22,Stanley Umude,24,17,0,11.2,1.5,3.1,0.481,1.0,1.8,0.548,0.5,1.2,0.381,0.644,1.3,1.4,0.917,0.2,1.6,1.8,0.5,0.2,0.3,0.6,1.6,5.2
23,Joe Harris,32,16,0,10.6,0.9,2.4,0.359,0.6,1.9,0.333,0.3,0.6,0.444,0.487,0.1,0.1,0.5,0.2,0.6,0.8,0.6,0.2,0.1,0.3,1.2,2.4
24,Malachi Flynn,25,4,0,9.5,1.3,3.8,0.333,0.5,1.3,0.4,0.8,2.5,0.3,0.4,0.3,0.5,0.5,0.0,1.0,1.0,1.5,0.8,0.0,0.8,0.8,3.3
25,Tosan Evbuomwan,22,1,0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,5.0
26,Jared Rhoden,24,6,0,7.0,1.0,1.8,0.545,0.2,0.7,0.25,0.8,1.2,0.714,0.591,0.3,0.3,1.0,0.2,0.7,0.8,0.7,0.0,0.3,0.5,0.7,2.5
27,Malcolm Cazalon,22,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
